id,number,update_date,available_bikes,available_bike_stands,weather
59111,55,1680445260000,5,29,Clouds
59112,62,1680445414000,12,8,Clouds
59113,5,1680445736000,3,37,Clouds
59114,97,1680445415000,28,12,Clouds
59115,61,1680445512000,2,23,Clouds
59116,77,1680445661000,19,10,Clouds
59117,73,1680445624000,15,15,Clouds
59118,4,1680445493000,17,3,Clouds
59119,49,1680445298000,0,40,Clouds
59120,19,1680445424000,4,26,Clouds
59121,7,1680445680000,6,23,Clouds
59122,60,1680445751000,9,21,Clouds
59123,102,1680445587000,12,28,Clouds
59124,38,1680445628000,7,33,Clouds
59125,53,1680445591000,13,27,Clouds
59126,58,1680445369000,13,27,Clouds
59127,66,1680445725000,1,39,Clouds
59128,104,1680445462000,9,31,Clouds
59129,101,1680445783000,8,22,Clouds
59130,115,1680445752000,15,15,Clouds
59131,47,1680445494000,1,39,Clouds
59132,117,1680445282000,4,36,Clouds
59133,8,1680445726000,6,24,Clouds
59134,27,1680445219000,20,0,Clouds
59135,16,1680445425000,16,4,Clouds
59136,96,1680445711000,15,15,Clouds
59137,82,1680445337000,1,7,Clouds
59138,76,1680445214000,11,27,Clouds
59139,71,1680445164000,4,36,Clouds
59140,79,1680445562000,1,26,Clouds
59141,69,1680445655000,9,31,Clouds
59142,25,1680445527000,7,23,Clouds
59143,51,1680445353000,19,21,Clouds
59144,37,1680445239000,7,23,Clouds
59145,59,1680445302000,1,19,Clouds
59146,95,1680445209000,12,28,Clouds
59147,94,1680445652000,6,34,Clouds
59148,105,1680445191000,7,29,Clouds
59149,36,1680445524000,8,32,Clouds
59150,93,1680445688000,35,5,Clouds
59151,22,1680445724000,15,4,Clouds
59152,50,1680445694000,2,38,Clouds
59153,110,1680445454000,4,36,Clouds
59154,12,1680445744000,1,19,Clouds
59155,34,1680445756000,4,26,Clouds
59156,78,1680445480000,22,18,Clouds
59157,2,1680445522000,0,20,Clouds
59158,75,1680445399000,11,29,Clouds
59159,111,1680445506000,3,37,Clouds
59160,26,1680445229000,20,0,Clouds
59161,65,1680445215000,0,40,Clouds
59162,15,1680445611000,2,11,Clouds
59163,86,1680445679000,2,36,Clouds
59164,35,1680445760000,13,16,Clouds
59165,10,1680445715000,16,0,Clouds
59166,100,1680445373000,12,13,Clouds
59167,24,1680445195000,10,10,Clouds
59168,64,1680445661000,21,19,Clouds
59169,109,1680445308000,12,17,Clouds
59170,85,1680445238000,4,31,Clouds
59171,107,1680445766000,7,33,Clouds
59172,33,1680445267000,13,10,Clouds
59173,44,1680445332000,4,26,Clouds
59174,89,1680445744000,5,35,Clouds
59175,57,1680445688000,0,23,Clouds
59176,80,1680445525000,23,17,Clouds
59177,41,1680445293000,7,13,Clouds
59178,3,1680445669000,11,9,Clouds
59179,40,1680445464000,18,3,Clouds
59180,29,1680445745000,29,0,Clouds
59181,103,1680445626000,10,30,Clouds
59182,28,1680445742000,19,11,Clouds
59183,39,1680445226000,4,16,Clouds
59184,83,1680445570000,9,30,Clouds
59185,92,1680445685000,17,23,Clouds
59186,21,1680445335000,30,0,Clouds
59187,88,1680445420000,0,30,Clouds
59188,42,1680446360000,28,2,Clouds
59189,30,1680446357000,6,14,Clouds
59190,54,1680445999000,5,28,Clouds
59191,108,1680446305000,3,32,Clouds
59192,20,1680446081000,3,27,Clouds
59193,56,1680445983000,7,33,Clouds
59194,6,1680445926000,20,0,Clouds
59195,18,1680446313000,10,20,Clouds
59196,32,1680446123000,29,1,Clouds
59197,52,1680446061000,16,16,Clouds
59198,48,1680446373000,12,28,Clouds
59199,13,1680446236000,12,18,Clouds
59200,43,1680445894000,12,18,Clouds
59201,31,1680446282000,16,4,Clouds
59202,98,1680446049000,37,3,Clouds
59203,14,1680446226000,30,0,Clouds
59204,1,1680446370000,30,1,Clouds
59205,23,1680446285000,30,0,Clouds
59206,106,1680446343000,9,31,Clouds
59207,112,1680446325000,18,12,Clouds
59208,68,1680445848000,13,27,Clouds
59209,74,1680446135000,16,14,Clouds
59210,87,1680446308000,0,38,Clouds
59211,84,1680446237000,8,22,Clouds
59212,90,1680445917000,11,29,Clouds
59213,11,1680446158000,27,3,Clouds
59214,17,1680445910000,18,2,Clouds
59215,45,1680446326000,1,29,Clouds
59216,114,1680446274000,0,40,Clouds
59217,72,1680446307000,9,22,Clouds
59218,63,1680445885000,8,27,Clouds
59219,113,1680445837000,1,39,Clouds
59220,91,1680446125000,29,1,Clouds
59221,99,1680446221000,2,28,Clouds
59222,9,1680446083000,24,0,Clouds
59223,67,1680446356000,1,39,Clouds
59224,116,1680445938000,3,27,Clouds
59225,55,1680445865000,5,29,Clouds
59226,62,1680446019000,12,8,Clouds
59227,5,1680446341000,3,37,Clouds
59228,97,1680446262000,26,14,Clouds
59229,61,1680445984000,3,22,Clouds
59230,77,1680446267000,19,10,Clouds
59231,73,1680446230000,15,15,Clouds
59232,4,1680446093000,18,2,Clouds
59233,49,1680445904000,0,40,Clouds
59234,19,1680446029000,4,26,Clouds
59235,7,1680446043000,7,22,Clouds
59236,60,1680446317000,11,19,Clouds
59237,102,1680445891000,11,29,Clouds
59238,38,1680446376000,9,31,Clouds
59239,53,1680446123000,14,26,Clouds
59240,58,1680446059000,13,27,Clouds
59241,66,1680446331000,1,39,Clouds
59242,104,1680446067000,9,31,Clouds
59243,101,1680446146000,6,24,Clouds
59244,115,1680445899000,15,15,Clouds
59245,47,1680446099000,1,39,Clouds
59246,117,1680445888000,4,36,Clouds
59247,8,1680446332000,6,24,Clouds
59248,27,1680446372000,20,0,Clouds
59249,16,1680446030000,16,4,Clouds
59250,96,1680446316000,15,15,Clouds
59251,82,1680445893000,0,8,Clouds
59252,76,1680445820000,11,27,Clouds
59253,71,1680446066000,6,34,Clouds
59254,79,1680446167000,1,26,Clouds
59255,69,1680446129000,11,29,Clouds
59256,25,1680446132000,7,23,Clouds
59257,51,1680445959000,19,21,Clouds
59258,37,1680446106000,8,22,Clouds
59259,59,1680445907000,1,19,Clouds
59260,95,1680446357000,11,29,Clouds
59261,94,1680446257000,6,34,Clouds
59262,105,1680445797000,7,29,Clouds
59263,36,1680446130000,8,32,Clouds
59264,93,1680446294000,35,5,Clouds
59265,22,1680446052000,16,3,Clouds
59266,50,1680446299000,2,38,Clouds
59267,110,1680446060000,4,36,Clouds
59268,12,1680445915000,0,20,Clouds
59269,34,1680446361000,4,26,Clouds
59270,78,1680446086000,22,18,Clouds
59271,2,1680446128000,0,20,Clouds
59272,75,1680446249000,10,30,Clouds
59273,111,1680445980000,4,36,Clouds
59274,26,1680445834000,20,0,Clouds
59275,65,1680445821000,0,40,Clouds
59276,15,1680446217000,2,11,Clouds
59277,86,1680446230000,4,34,Clouds
59278,35,1680446115000,12,17,Clouds
59279,10,1680446321000,16,0,Clouds
59280,100,1680445979000,12,13,Clouds
59281,24,1680445824000,9,11,Clouds
59282,64,1680446266000,21,19,Clouds
59283,109,1680446046000,11,18,Clouds
59284,85,1680445843000,4,31,Clouds
59285,107,1680446206000,20,20,Clouds
59286,33,1680446088000,14,9,Clouds
59287,44,1680445938000,4,26,Clouds
59288,89,1680446349000,5,35,Clouds
59289,57,1680445984000,1,22,Clouds
59290,80,1680446360000,24,16,Clouds
59291,41,1680445898000,7,13,Clouds
59292,3,1680446274000,11,9,Clouds
59293,40,1680446070000,18,3,Clouds
59294,29,1680446350000,29,0,Clouds
59295,103,1680446231000,10,30,Clouds
59296,28,1680446348000,19,11,Clouds
59297,39,1680446261000,5,15,Clouds
59298,83,1680446175000,9,30,Clouds
59299,92,1680446116000,15,25,Clouds
59300,21,1680446223000,28,2,Clouds
59301,88,1680446027000,0,30,Clouds
59302,42,1680446573000,29,1,Clouds
59303,30,1680446916000,6,14,Clouds
59304,54,1680446604000,5,28,Clouds
59305,108,1680446609000,2,33,Clouds
59306,20,1680446686000,3,27,Clouds
59307,56,1680446588000,7,33,Clouds
59308,6,1680446532000,20,0,Clouds
59309,18,1680446465000,9,21,Clouds
59310,32,1680446729000,29,1,Clouds
59311,52,1680446666000,16,16,Clouds
59312,48,1680446385000,13,27,Clouds
59313,13,1680446841000,12,18,Clouds
59314,43,1680446910000,13,17,Clouds
59315,31,1680446620000,16,4,Clouds
59316,98,1680446654000,37,3,Clouds
59317,14,1680446831000,30,0,Clouds
59318,1,1680446871000,29,2,Clouds
59319,23,1680446854000,28,2,Clouds
59320,106,1680446424000,8,32,Clouds
59321,112,1680446893000,20,10,Clouds
59322,68,1680446923000,12,28,Clouds
59323,74,1680446740000,16,14,Clouds
59324,87,1680446913000,0,38,Clouds
59325,84,1680446842000,8,22,Clouds
59326,90,1680446523000,11,29,Clouds
59327,11,1680446622000,27,3,Clouds
59328,17,1680446936000,19,1,Clouds
59329,45,1680446931000,1,29,Clouds
59330,114,1680446879000,0,40,Clouds
59331,72,1680446751000,10,21,Clouds
59332,63,1680446490000,8,27,Clouds
59333,113,1680446443000,1,39,Clouds
59334,91,1680446731000,29,1,Clouds
59335,99,1680446826000,2,28,Clouds
59336,9,1680446748000,24,0,Clouds
59337,67,1680446952000,1,39,Clouds
59338,116,1680446544000,3,27,Clouds
59339,55,1680446470000,5,29,Clouds
59340,62,1680446625000,12,8,Clouds
59341,5,1680446947000,3,37,Clouds
59342,97,1680446441000,27,13,Clouds
59343,61,1680446898000,2,23,Clouds
59344,77,1680446972000,20,9,Clouds
59345,73,1680446683000,14,16,Clouds
59346,4,1680446883000,17,3,Clouds
59347,49,1680446510000,0,40,Clouds
59348,19,1680446634000,4,26,Clouds
59349,7,1680446649000,7,22,Clouds
59350,60,1680446898000,11,19,Clouds
59351,102,1680446496000,11,29,Clouds
59352,38,1680446541000,9,31,Clouds
59353,53,1680446728000,14,26,Clouds
59354,58,1680446665000,13,27,Clouds
59355,66,1680446981000,0,40,Clouds
59356,104,1680446672000,9,31,Clouds
59357,101,1680446751000,6,24,Clouds
59358,115,1680446486000,14,16,Clouds
59359,47,1680446705000,1,39,Clouds
59360,117,1680446493000,4,36,Clouds
59361,8,1680446790000,7,23,Clouds
59362,27,1680446978000,20,0,Clouds
59363,16,1680446636000,16,4,Clouds
59364,96,1680446921000,15,15,Clouds
59365,82,1680446499000,0,8,Clouds
59366,76,1680446426000,11,27,Clouds
59367,71,1680446671000,6,34,Clouds
59368,79,1680446772000,1,26,Clouds
59369,69,1680446910000,13,27,Clouds
59370,25,1680446623000,8,22,Clouds
59371,51,1680446885000,20,20,Clouds
59372,37,1680446815000,9,21,Clouds
59373,59,1680446618000,2,18,Clouds
59374,95,1680446940000,8,32,Clouds
59375,94,1680446862000,6,34,Clouds
59376,105,1680446403000,7,29,Clouds
59377,36,1680446735000,8,32,Clouds
59378,93,1680446899000,35,5,Clouds
59379,22,1680446658000,16,3,Clouds
59380,50,1680446904000,2,38,Clouds
59381,110,1680446665000,4,36,Clouds
59382,12,1680446520000,0,20,Clouds
59383,34,1680446855000,1,29,Clouds
59384,78,1680446691000,22,18,Clouds
59385,2,1680446733000,0,20,Clouds
59386,75,1680446792000,9,31,Clouds
59387,111,1680446585000,4,36,Clouds
59388,26,1680446440000,20,0,Clouds
59389,65,1680446426000,0,40,Clouds
59390,15,1680446720000,1,12,Clouds
59391,86,1680446957000,2,36,Clouds
59392,35,1680446720000,12,17,Clouds
59393,10,1680446926000,16,0,Clouds
59394,100,1680446585000,12,13,Clouds
59395,24,1680446798000,7,13,Clouds
59396,64,1680446872000,21,19,Clouds
59397,109,1680446651000,11,18,Clouds
59398,85,1680446449000,4,31,Clouds
59399,107,1680446659000,19,21,Clouds
59400,33,1680446773000,15,8,Clouds
59401,44,1680446543000,4,26,Clouds
59402,89,1680446955000,5,35,Clouds
59403,57,1680446857000,0,23,Clouds
59404,80,1680446924000,22,18,Clouds
59405,41,1680446504000,7,13,Clouds
59406,3,1680446879000,11,9,Clouds
59407,40,1680446953000,20,1,Clouds
59408,29,1680446505000,28,1,Clouds
59409,103,1680446511000,11,29,Clouds
59410,28,1680446737000,19,11,Clouds
59411,39,1680446844000,4,16,Clouds
59412,83,1680446781000,9,30,Clouds
59413,92,1680446973000,15,25,Clouds
59414,21,1680446417000,29,1,Clouds
59415,88,1680446632000,0,30,Clouds
59416,42,1680447155000,29,1,Clouds
59417,30,1680447088000,5,15,Clouds
59418,54,1680447209000,5,28,Clouds
59419,108,1680447214000,2,33,Clouds
59420,20,1680447291000,3,27,Clouds
59421,56,1680447141000,8,32,Clouds
59422,6,1680447386000,20,0,Clouds
59423,18,1680447534000,11,19,Clouds
59424,32,1680447334000,29,1,Clouds
59425,52,1680447536000,15,17,Clouds
59426,48,1680446990000,13,27,Clouds
59427,13,1680447447000,12,18,Clouds
59428,43,1680447505000,12,18,Clouds
59429,31,1680447574000,15,5,Clouds
59430,98,1680447149000,40,0,Clouds
59431,14,1680447437000,30,0,Clouds
59432,1,1680447493000,31,0,Clouds
59433,23,1680447049000,27,3,Clouds
59434,106,1680447030000,8,32,Clouds
59435,112,1680447498000,20,10,Clouds
59436,68,1680447476000,12,28,Clouds
59437,74,1680447346000,16,14,Clouds
59438,87,1680447518000,0,38,Clouds
59439,84,1680447522000,8,22,Clouds
59440,90,1680447508000,14,26,Clouds
59441,11,1680447227000,27,3,Clouds
59442,17,1680447390000,18,2,Clouds
59443,45,1680447486000,2,28,Clouds
59444,114,1680447484000,0,40,Clouds
59445,72,1680447356000,10,21,Clouds
59446,63,1680447095000,8,27,Clouds
59447,113,1680447048000,1,39,Clouds
59448,91,1680447570000,29,1,Clouds
59449,99,1680447432000,2,28,Clouds
59450,9,1680447385000,24,0,Clouds
59451,67,1680447434000,3,37,Clouds
59452,116,1680447032000,2,28,Clouds
59453,55,1680447076000,5,29,Clouds
59454,62,1680447230000,12,8,Clouds
59455,5,1680447552000,3,37,Clouds
59456,97,1680447047000,27,13,Clouds
59457,61,1680447503000,2,23,Clouds
59458,77,1680447118000,21,8,Clouds
59459,73,1680447288000,14,16,Clouds
59460,4,1680447183000,18,2,Clouds
59461,49,1680447115000,0,40,Clouds
59462,19,1680447523000,6,24,Clouds
59463,7,1680447150000,6,23,Clouds
59464,60,1680447503000,11,19,Clouds
59465,102,1680447102000,11,29,Clouds
59466,38,1680447479000,10,30,Clouds
59467,53,1680447334000,14,26,Clouds
59468,58,1680447376000,14,26,Clouds
59469,66,1680446981000,0,40,Clouds
59470,104,1680447278000,9,31,Clouds
59471,101,1680447311000,5,25,Clouds
59472,115,1680447091000,14,16,Clouds
59473,47,1680447437000,0,40,Clouds
59474,117,1680447283000,5,35,Clouds
59475,8,1680447396000,7,23,Clouds
59476,27,1680447540000,19,1,Clouds
59477,16,1680447241000,16,4,Clouds
59478,96,1680447141000,15,15,Clouds
59479,82,1680447104000,0,8,Clouds
59480,76,1680447031000,11,27,Clouds
59481,71,1680447525000,5,35,Clouds
59482,79,1680447377000,1,26,Clouds
59483,69,1680447105000,14,26,Clouds
59484,25,1680447228000,8,22,Clouds
59485,51,1680447491000,20,20,Clouds
59486,37,1680447235000,8,22,Clouds
59487,59,1680447223000,2,18,Clouds
59488,95,1680447551000,6,34,Clouds
59489,94,1680447468000,6,34,Clouds
59490,105,1680447008000,7,29,Clouds
59491,36,1680447340000,8,32,Clouds
59492,93,1680447505000,35,5,Clouds
59493,22,1680447263000,16,3,Clouds
59494,50,1680447510000,2,38,Clouds
59495,110,1680447270000,4,36,Clouds
59496,12,1680446989000,1,19,Clouds
59497,34,1680447547000,3,27,Clouds
59498,78,1680447335000,21,19,Clouds
59499,2,1680447338000,0,20,Clouds
59500,75,1680447397000,9,31,Clouds
59501,111,1680447385000,5,35,Clouds
59502,26,1680447045000,20,0,Clouds
59503,65,1680447510000,1,39,Clouds
59504,15,1680447325000,1,12,Clouds
59505,86,1680447003000,3,35,Clouds
59506,35,1680447232000,10,19,Clouds
59507,10,1680447217000,16,0,Clouds
59508,100,1680447231000,13,12,Clouds
59509,24,1680447414000,7,13,Clouds
59510,64,1680447317000,20,20,Clouds
59511,109,1680447257000,11,18,Clouds
59512,85,1680447055000,4,31,Clouds
59513,107,1680447265000,19,21,Clouds
59514,33,1680447557000,18,5,Clouds
59515,44,1680447238000,4,26,Clouds
59516,89,1680447315000,6,34,Clouds
59517,57,1680447462000,0,23,Clouds
59518,80,1680447530000,22,18,Clouds
59519,41,1680447109000,7,13,Clouds
59520,3,1680447548000,12,8,Clouds
59521,40,1680447070000,19,2,Clouds
59522,29,1680447029000,29,0,Clouds
59523,103,1680447117000,11,29,Clouds
59524,28,1680447142000,18,12,Clouds
59525,39,1680447430000,3,17,Clouds
59526,83,1680447470000,8,31,Clouds
59527,92,1680447579000,15,25,Clouds
59528,21,1680447561000,28,2,Clouds
59529,88,1680447238000,0,30,Clouds
59530,42,1680447760000,29,1,Clouds
59531,30,1680447693000,5,15,Clouds
59532,54,1680447815000,5,28,Clouds
59533,108,1680447819000,2,33,Clouds
59534,20,1680447897000,3,27,Clouds
59535,56,1680447746000,8,32,Clouds
59536,6,1680447788000,19,1,Clouds
59537,18,1680447786000,10,20,Clouds
59538,32,1680447786000,30,0,Clouds
59539,52,1680448115000,16,16,Clouds
59540,48,1680447595000,13,27,Clouds
59541,13,1680448052000,12,18,Clouds
59542,43,1680448109000,12,18,Clouds
59543,31,1680448145000,13,7,Clouds
59544,98,1680448023000,40,0,Clouds
59545,14,1680448004000,21,9,Clouds
59546,1,1680448098000,31,0,Clouds
59547,23,1680448138000,27,3,Clouds
59548,106,1680447634000,8,32,Clouds
59549,112,1680447897000,21,9,Clouds
59550,68,1680447906000,9,31,Clouds
59551,74,1680447825000,14,16,Clouds
59552,87,1680448123000,0,38,Clouds
59553,84,1680448136000,10,20,Clouds
59554,90,1680447763000,15,25,Clouds
59555,11,1680447693000,26,4,Clouds
59556,17,1680447866000,19,1,Clouds
59557,45,1680448091000,2,28,Clouds
59558,114,1680447701000,1,39,Clouds
59559,72,1680447675000,11,20,Clouds
59560,63,1680447765000,9,26,Clouds
59561,113,1680447653000,1,39,Clouds
59562,91,1680447682000,29,1,Clouds
59563,99,1680448038000,2,28,Clouds
59564,9,1680447990000,24,0,Clouds
59565,67,1680448038000,3,37,Clouds
59566,116,1680447637000,2,28,Clouds
59567,55,1680447681000,5,29,Clouds
59568,62,1680447835000,12,8,Clouds
59569,5,1680448158000,3,37,Clouds
59570,97,1680447652000,27,13,Clouds
59571,61,1680448108000,2,23,Clouds
59572,77,1680448131000,22,7,Clouds
59573,73,1680447678000,13,17,Clouds
59574,4,1680447788000,18,2,Clouds
59575,49,1680447720000,0,40,Clouds
59576,19,1680448129000,6,24,Clouds
59577,7,1680447865000,7,22,Clouds
59578,60,1680448007000,13,17,Clouds
59579,102,1680447707000,11,29,Clouds
59580,38,1680448016000,10,30,Clouds
59581,53,1680447940000,14,26,Clouds
59582,58,1680447981000,14,26,Clouds
59583,66,1680447586000,0,40,Clouds
59584,104,1680447883000,9,31,Clouds
59585,101,1680448162000,6,24,Clouds
59586,115,1680447928000,15,15,Clouds
59587,47,1680448043000,0,40,Clouds
59588,117,1680447889000,5,35,Clouds
59589,8,1680447897000,8,22,Clouds
59590,27,1680447969000,17,3,Clouds
59591,16,1680447847000,16,4,Clouds
59592,96,1680447746000,15,15,Clouds
59593,82,1680447725000,2,6,Clouds
59594,76,1680447884000,14,24,Clouds
59595,71,1680448131000,5,35,Clouds
59596,79,1680447982000,1,26,Clouds
59597,69,1680448062000,12,28,Clouds
59598,25,1680447834000,8,22,Clouds
59599,51,1680448165000,21,19,Clouds
59600,37,1680448140000,9,21,Clouds
59601,59,1680447862000,1,19,Clouds
59602,95,1680448156000,6,34,Clouds
59603,94,1680448073000,6,34,Clouds
59604,105,1680447613000,7,29,Clouds
59605,36,1680447945000,8,32,Clouds
59606,93,1680447843000,35,5,Clouds
59607,22,1680448179000,15,4,Clouds
59608,50,1680448116000,2,38,Clouds
59609,110,1680447876000,4,36,Clouds
59610,12,1680447594000,1,19,Clouds
59611,34,1680448153000,3,27,Clouds
59612,78,1680447940000,21,19,Clouds
59613,2,1680447944000,0,20,Clouds
59614,75,1680447859000,10,30,Clouds
59615,111,1680448164000,5,35,Clouds
59616,26,1680447651000,20,0,Clouds
59617,65,1680448116000,1,39,Clouds
59618,15,1680447900000,1,12,Clouds
59619,86,1680447608000,3,35,Clouds
59620,35,1680447914000,9,20,Clouds
59621,10,1680448112000,15,1,Clouds
59622,100,1680447836000,13,12,Clouds
59623,24,1680448132000,5,15,Clouds
59624,64,1680447922000,20,20,Clouds
59625,109,1680447913000,12,17,Clouds
59626,85,1680447660000,4,31,Clouds
59627,107,1680447815000,18,22,Clouds
59628,33,1680448037000,19,4,Clouds
59629,44,1680448096000,5,25,Clouds
59630,89,1680448051000,4,36,Clouds
59631,57,1680448067000,0,23,Clouds
59632,80,1680448136000,22,18,Clouds
59633,41,1680447715000,7,13,Clouds
59634,3,1680447600000,14,6,Clouds
59635,40,1680448003000,17,4,Clouds
59636,29,1680447634000,29,0,Clouds
59637,103,1680447722000,11,29,Clouds
59638,28,1680447748000,18,12,Clouds
59639,39,1680447895000,2,18,Clouds
59640,83,1680448031000,9,30,Clouds
59641,92,1680448121000,13,27,Clouds
59642,21,1680447668000,28,2,Clouds
59643,88,1680447843000,0,30,Clouds
59644,42,1680448524000,28,2,Clouds
59645,30,1680448456000,4,16,Clouds
59646,54,1680448421000,5,28,Clouds
59647,108,1680448425000,2,33,Clouds
59648,20,1680448502000,3,27,Clouds
59649,56,1680448675000,9,31,Clouds
59650,6,1680448393000,19,1,Clouds
59651,18,1680448554000,11,19,Clouds
59652,32,1680448765000,29,1,Clouds
59653,52,1680448721000,16,16,Clouds
59654,48,1680448201000,13,27,Clouds
59655,13,1680448655000,12,18,Clouds
59656,43,1680448716000,11,19,Clouds
59657,31,1680448522000,11,9,Clouds
59658,98,1680448628000,40,0,Clouds
59659,14,1680448639000,24,6,Clouds
59660,1,1680448634000,30,1,Clouds
59661,23,1680448602000,28,2,Clouds
59662,106,1680448742000,9,31,Clouds
59663,112,1680448501000,21,9,Clouds
59664,68,1680448757000,9,31,Clouds
59665,74,1680448430000,14,16,Clouds
59666,87,1680448550000,0,38,Clouds
59667,84,1680448741000,10,20,Clouds
59668,90,1680448701000,16,24,Clouds
59669,11,1680448716000,26,4,Clouds
59670,17,1680448332000,20,0,Clouds
59671,45,1680448393000,1,29,Clouds
59672,114,1680448594000,0,40,Clouds
59673,72,1680448280000,11,20,Clouds
59674,63,1680448371000,9,26,Clouds
59675,113,1680448258000,1,39,Clouds
59676,91,1680448506000,30,0,Clouds
59677,99,1680448643000,2,28,Clouds
59678,9,1680448633000,15,9,Clouds
59679,67,1680448646000,5,35,Clouds
59680,116,1680448242000,2,28,Clouds
59681,55,1680448591000,6,28,Clouds
59682,62,1680448441000,12,8,Clouds
59683,5,1680448275000,4,36,Clouds
59684,97,1680448731000,27,13,Clouds
59685,61,1680448268000,1,24,Clouds
